r_def,loc,mun,est,est_d,ageb,t_loc,cd_a,ent,con,upm,d_sem,n_pro_viv,v_sel,n_hog,h_mud,n_ent,per,n_ren,c_res,par_c,sex,eda,nac_dia,nac_mes,nac_anio,l_nac_c,cs_p12,cs_p13_1,cs_p13_2,cs_p14_c,cs_p15,cs_p16,cs_p17,n_hij,e_con,cs_ad_mot,cs_p20_des,cs_ad_des,cs_nr_mot,cs_p22_des,cs_nr_ori,ur,zona,salario,fac,clase1,clase2,clase3,pos_ocu,seg_soc,rama,c_ocu11c,ing7c,dur9c,emple7c,medica5c,buscar5c,rama_est1,rama_est2,dur_est,ambito1,ambito2,tue1,tue2,tue3,busqueda,d_ant_lab,d_cexp_est,dur_des,sub_o,s_clasifi,remune2c,pre_asa,tip_con,dispo,nodispo,c_inac5c,pnea_est,niv_ins,eda5c,eda7c,eda12c,eda19c,hij5c,domestico,anios_esc,hrsocup,ingocup,ing_x_hrs,tpg_p8a,tcco,cp_anoc,imssissste,ma48me1sm,p14apoyos,scian,t_tra,emp_ppal,tue_ppal,trans_ppal,mh_fil2,mh_col,sec_ins
0,1,87,22,816,0,1,81,30,5021,692,201,0,2,1,0,4,105,3,1,301,2,29,21,6,1975,30,1,2,6,, , ,2,2,2,,, ,,, ,2,3,1322,635,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,2,2,2,3,8,2,8,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5021,692,201,0,4,1,0,4,105,3,1,301,1,17,31,7,1987,30,1,3,3,, , ,1,,6,,, ,,, ,2,3,1322,635,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,0,8,9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,23,817,0,1,81,30,5044,915,302,46,3,1,0,3,105,1,1,101,1,49,22,6,1955,30,1,3,3,, , ,2,,5,,, ,,, ,2,3,1322,855,1,1,1,3,2,4,1,4,3,2,1,4,3,10,3,2,2,3,5,0,2,0,0,0,1,2,0,0,0,0,0,0,0,3,3,4,7,12,0,1,9,22,4515,47.72727,0,0,0,4,0,2,17,1,1,1,0,1,7,8
0,1,87,21,815,0,1,81,30,5050,543,303,121,5,1,0,3,105,4,1,301,1,15,8,7,1989,30,1,3,2,, , ,1,,6,,, ,,, ,2,3,1322,980,1,1,1,1,2,1,5,1,2,2,1,4,2,4,2,2,2,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,2,1,1,1,6,0,2,8,6,645,25,0,0,0,4,0,2,4,1,1,1,0,1,1,8
0,1,87,23,817,0,1,81,30,5066,244,402,28,1,1,0,2,105,2,1,201,2,48,27,7,1956,30,1,7,4,3741,3,1,1,2,5,,, ,,, ,2,3,1322,713,1,1,1,2,2,4,3,3,2,3,1,4,3,9,2,2,4,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,7,12,2,3,16,10,3000,69.76744,0,0,0,4,0,2,15,1,2,2,0,3,6,6
0,1,87,31,818,0,1,81,30,5071,899,403,42,3,1,0,2,105,4,1,301,2,10,18,2,1995,30,1,2,3,, , ,1,, ,,, ,,, ,2,3,1322,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,31,818,0,1,81,30,5071,899,403,62,4,1,0,2,105,2,1,603,2,43,14,6,1961,30,1,7,4,3741,3,1,2,1,6,,, ,,, ,2,3,1322,655,1,1,1,1,1,4,4,2,6,6,3,4,3,9,4,2,6,2,4,2,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,4,6,11,2,3,16,40,2400,13.95349,0,0,0,3,0,2,15,2,2,2,0,3,2,7
0,1,87,31,818,0,1,81,30,5071,899,403,62,4,1,0,2,105,4,1,601,2,68,5,4,1936,30,1,2,2,, , ,2,5,4,,, ,,, ,2,3,1322,655,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,4,6,11,16,3,8,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,1,87,40,821,0,1,81,30,5072,548,403,81,3,1,0,2,105,1,1,101,1,39,30,1,1966,30,1,7,5,3411,3,1,2,,5,,, ,,, ,2,3,1322,854,1,1,1,1,1,4,1,5,5,6,3,4,3,9,4,2,6,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,5,10,0,3,17,35,16000,106.31229,0,0,0,2,0,2,16,1,2,2,0,3,2,7
0,1,87,32,819,0,1,81,30,5079,599,501,117,4,1,0,1,105,3,1,301,1,39,29,10,1965,21,1,4,3,, , ,2,,6,,, ,,, ,2,3,1322,624,1,1,1,3,2,4,1,5,3,2,1,4,3,10,3,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,5,10,0,3,12,16,8600,125,0,0,0,4,0,2,17,1,1,1,0,1,7,8
0,1,87,31,818,0,1,81,30,5094,491,503,12,1,1,0,1,105,1,1,101,1,31,26,1,1974,30,1,7,4,3931,3,1,2,,6,,, ,,, ,2,3,1322,736,1,1,1,1,1,4,4,5,6,5,3,4,3,7,4,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,4,9,0,3,16,40,8000,46.51163,0,0,0,1,0,2,9,1,2,2,0,3,2,2
0,1,87,31,818,0,1,81,30,5094,491,503,128,5,1,0,1,105,5,1,301,2,7,2,2,1998,30,1,1,2,, , ,1,, ,,, ,,, ,2,3,1322,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5095,486,503,33,2,1,0,1,105,3,1,301,2,12,2,8,1992,30,1,2,5,, , ,1,0,1,,, ,,, ,2,3,1322,671,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,0,0,0,5,1,7,5,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,10,814,0,1,81,30,5015,288,103,0,4,1,0,5,105,3,1,301,1,20,14,10,1984,30,1,4,2,, , ,2,,6,,, ,,, ,2,3,1322,391,1,1,3,3,2,2,5,2,1,1,1,4,2,3,1,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,7,0,3,11,0,2400,0,0,0,1,4,0,2,5,1,1,1,0,1,7,8
0,1,87,40,821,0,1,81,30,5033,828,203,0,2,1,0,4,105,2,1,201,2,46,11,1,1959,30,1,6,2,1422,3,1,2,2,5,,, ,,, ,2,3,1322,802,1,1,1,3,2,4,1,4,3,1,1,4,3,9,3,2,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,7,12,2,3,14,20,5000,58.13953,0,0,0,4,0,2,16,1,2,2,0,3,8,4
0,1,87,40,821,0,1,81,30,5033,828,203,0,2,1,0,4,105,4,1,301,1,8,20,3,1996,30,1,2,2,, , ,1,, ,,, ,,, ,2,3,1322,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5046,726,302,87,2,1,0,3,105,4,1,301,2,12,16,5,1992,30,1,2,6,, , ,1,0,6,,, ,,, ,2,3,1322,702,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,5,1,7,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,21,815,0,1,81,30,5050,543,303,92,4,1,0,3,105,4,1,302,2,15,22,8,1989,30,1,3,3,, , ,1,0,6,,, ,,, ,2,3,1322,980,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,1,7,9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5063,109,402,80,2,1,0,2,105,4,1,301,2,10,15,3,1994,30,1,2,4,, , ,1,, ,,, ,,, ,2,3,1322,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,33,820,0,1,81,30,5064,794,402,11,1,1,0,2,105,1,1,101,1,36,22,11,1968,15,1,7,4,3311,3,1,2,,5,,, ,,, ,2,3,1322,794,1,1,1,1,1,4,10,5,6,6,3,4,3,11,4,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,5,10,0,3,16,40,15000,87.2093,0,0,0,2,0,2,20,1,2,2,0,3,2,5
0,1,87,33,820,0,1,81,30,5064,794,402,11,1,1,0,2,105,3,1,301,1,0,6,9,2004,30, ,, ,, , , ,, ,,, ,,, ,2,3,1322,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,40,821,0,1,81,30,5072,548,403,136,5,1,0,2,105,1,1,101,2,47,24,1,1958,30,1,3,3,, , ,2,3,4,,, ,,, ,2,3,1322,854,1,1,1,1,1,4,8,3,5,5,3,4,3,9,4,2,4,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,3,3,4,7,12,3,3,9,35,3600,23.92027,0,0,0,2,0,2,15,1,2,2,0,3,2,7
0,1,87,23,817,0,1,81,30,5073,472,403,73,4,1,0,2,105,3,1,608,2,8,27,3,1996,30,1,2,2,, , ,1,, ,,, ,,, ,2,3,1322,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5079,599,501,146,5,1,0,1,105,1,1,101,2,60,21,7,1944,30,1,7,4,4011,3,1,2,4,2,,, ,,, ,2,3,1322,624,1,1,3,1,1,4,2,5,1,3,3,4,3,9,1,2,4,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,6,10,15,3,1,16,0,8000,0,0,0,0,2,0,2,15,2,2,2,0,3,2,7
0,87,87,30,857,0,3,85,30,5062,168,401,47,3,1,0,2,105,2,1,301,1,20,13,1,1984,21,1,4,3,, , ,1,,6,,, ,,, ,2,3,1322,126,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,2,2,7,0,6,12,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5006,904,102,0,4,1,0,5,105,3,1,301,1,14,27,7,1990,30,1,2,6,, , ,1,,6,,, ,,, ,2,3,1322,789,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,5,0,7,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5006,904,102,0,4,1,0,5,105,4,1,302,2,18,23,5,1986,30,1,4,1,, , ,2,1,5,,, ,,, ,2,3,1322,789,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,3,1,1,1,6,2,8,10,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,21,815,0,1,81,30,5020,82,201,0,4,1,0,4,105,2,1,201,2,46,6,1,1959,30,1,4,2,, , ,2,2,5,,, ,,, ,2,3,1322,958,1,1,1,1,2,2,5,2,7,2,1,4,2,3,5,2,2,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,3,3,4,7,12,2,3,11,50,1720,8,0,3,0,4,0,2,5,1,1,1,0,1,1,8
0,1,87,22,816,0,1,81,30,5028,307,202,0,1,1,0,4,105,2,1,202,2,35,1,10,1969,30,1,4,2,, , ,2,2,1,,, ,,, ,2,3,1322,673,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,3,2,3,5,10,2,8,11,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,10,814,0,1,81,30,5034,154,203,0,4,1,0,4,105,3,1,301,1,14,12,6,1990,30,1,3,1,, , ,1,,6,,, ,,, ,2,3,1322,359,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,5,0,7,7,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,33,820,0,1,81,30,5043,440,302,179,5,1,0,3,105,3,1,301,1,22,16,2,1982,30,1,3,3,, , ,2,,6,,, ,,, ,2,3,1322,711,1,1,1,3,2,3,6,4,7,2,1,4,3,5,5,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,7,0,3,9,49,5000,23.73042,0,0,1,4,0,2,7,1,1,1,0,1,7,8
0,1,87,23,817,0,1,81,30,5045,796,302,43,1,1,0,3,105,1,1,101,2,25,1,2,1980,19,1,7,5,3923,3,1,2,0,6,,, ,,, ,2,3,1322,744,1,1,1,3,2,4,10,5,5,1,1,4,3,8,4,2,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,8,1,3,17,35,12900,85.71429,0,0,1,4,0,1,12,1,2,2,0,3,8,4
0,1,87,32,819,0,1,81,30,5046,726,302,137,3,1,0,3,105,1,1,101,2,29,14,1,1976,30,1,7,5,4131,3,1,2,0,6,,, ,,, ,2,3,1322,702,1,1,1,3,2,4,6,3,6,2,1,4,3,6,4,2,3,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,8,1,3,17,45,3870,20,0,0,1,4,0,2,18,2,1,1,0,1,7,8
0,1,87,33,820,0,1,81,30,5064,794,402,67,4,1,0,2,105,3,1,301,2,27,10,10,1977,30,1,7,3,4041,3,1,2,0,6,,, ,,, ,2,3,1322,794,1,1,1,1,1,4,2,4,4,3,3,4,3,9,3,2,4,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,2,3,8,1,3,15,25,4000,37.2093,0,0,0,2,0,2,15,1,2,2,0,3,2,7
0,1,87,32,819,0,1,81,30,5065,656,402,209,5,1,0,2,105,2,1,201,2,42,7,11,1962,29,2,0,0,, , ,2,4,5,,, ,,, ,2,3,1322,714,1,1,1,4,2,4,6,6,7,2,1,4,3,6,5,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,11,3,3,0,49,0,0,0,0,0,4,0,2,18,1,1,1,0,1,9,8
0,1,87,23,817,0,1,81,30,5066,244,402,58,2,1,0,2,105,2,1,202,2,27,16,5,1977,30,1,3,3,, , ,2,2,1,,, ,,, ,2,3,1322,713,1,1,1,1,1,4,8,2,6,5,3,4,3,6,4,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,3,2,2,3,8,2,3,9,48,1480,7.17054,0,0,0,1,0,2,18,1,2,2,0,3,2,2
0,1,87,32,819,0,1,81,30,5078,817,501,17,1,1,0,1,105,2,1,201,2,42,30,5,1962,30,1,3,3,, , ,2,2,5,,, ,,, ,2,3,1322,561,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,2,4,6,11,2,8,9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5080,388,501,83,4,1,0,1,105,1,1,101,1,29,25,10,1975,30,1,7,4,3741,3,1,2,,5,,, ,,, ,2,3,1322,762,1,1,1,1,1,4,4,5,8,5,3,4,3,11,5,2,7,2,4,2,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,2,3,8,0,3,16,63,11000,40.60539,0,0,0,1,0,2,20,1,2,2,0,3,2,5
0,1,87,33,820,0,1,81,30,5081,575,501,11,1,1,0,1,105,4,1,301,1,20,29,6,1984,30,1,7,2,3741,3,2,1,,6,,, ,,, ,2,3,1322,681,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,2,2,7,0,7,14,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,33,820,0,1,81,30,5081,575,501,63,3,1,0,1,105,2,1,201,2,50,30,5,1954,30,1,3,3,, , ,2,3,5,,, ,,, ,2,3,1322,681,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,3,5,8,13,3,8,9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5095,486,503,11,1,1,0,1,105,4,1,301,2,7,10,10,1997,30,1,1,3,, , ,1,, ,,, ,,, ,2,3,1322,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5002,166,101,0,4,1,0,5,105,1,1,101,1,45,14,9,1959,30,1,2,6,, , ,2,,5,,, ,,, ,2,3,1322,802,1,1,1,3,2,1,5,4,7,1,1,4,2,4,5,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,7,12,0,3,6,51,5160,23.52941,0,0,1,4,0,2,4,1,1,1,0,1,7,8
0,1,87,21,815,0,1,81,30,5005,291,102,0,5,1,0,5,105,2,1,202,2,38,22,11,1966,30,1,6,3,1862,2,1,2,1,1,,, ,,, ,2,3,1322,825,1,1,1,1,1,4,4,4,6,6,3,4,3,8,4,2,6,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,3,2,3,5,10,2,3,12,40,4400,25.5814,0,0,0,1,0,2,14,1,2,2,0,3,2,7
0,1,87,40,821,0,1,81,30,5013,739,103,0,4,1,0,5,105,2,1,301,1,23,12,3,1982,30,1,7,3,3921,3,2,1,,6,,, ,,, ,2,3,1322,834,1,1,1,1,2,4,1,4,3,2,1,4,3,8,3,2,3,1,1,0,2,0,0,0,0,0,1,2,5,0,0,0,0,4,1,2,2,7,0,2,15,20,4000,46.51163,0,0,0,4,0,2,12,1,1,2,0,3,1,2
0,1,87,21,815,0,1,81,30,5020,82,201,0,3,1,0,4,105,2,1,201,2,39,16,7,1965,30,1,3,3,, , ,2,3,5,,, ,,, ,2,3,1322,958,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,3,2,3,5,10,3,8,9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,21,815,0,1,81,30,5020,82,201,0,5,1,0,4,105,2,1,302,2,31,10,3,1973,30,1,2,3,, , ,2,3,1,,, ,,, ,2,3,1322,958,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,1,2,3,4,9,3,8,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5021,692,201,0,2,1,0,4,105,4,1,608,1,7,1,3,1997,30,1,2,1,, , ,1,, ,,, ,,, ,2,3,1322,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5023,270,201,0,1,1,0,4,105,3,1,616,2,33,27,4,1971,30,1,5,4,1912,2,1,2,3,5,,, ,,, ,2,3,1322,659,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,2,3,4,9,3,8,13,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5028,307,202,0,4,1,0,4,105,6,1,301,2,22,15,4,1982,30,1,3,3,, , ,2,0,1,,, ,,, ,2,3,1322,673,1,1,1,1,2,2,6,2,8,2,4,4,2,3,5,2,3,3,5,0,2,0,0,0,0,0,1,1,5,0,0,0,0,3,1,2,2,7,1,3,9,60,1720,6.66667,0,3,0,4,0,2,5,1,1,1,0,1,1,8
0,1,87,33,820,0,1,81,30,5035,694,203,0,4,1,0,4,105,3,1,301,1,20,23,7,1984,30,1,3,3,, , ,2,,6,,, ,,, ,2,3,1322,650,1,1,1,1,1,3,6,2,8,2,2,4,3,5,5,2,3,1,1,0,2,0,0,0,0,0,1,2,5,0,0,0,0,3,1,2,2,7,0,3,9,60,1935,7.5,0,3,0,1,0,2,6,1,2,2,0,3,2,2
0,1,87,33,820,0,1,81,30,5039,962,301,8,1,1,0,3,105,4,1,301,1,22,9,4,1982,15,1,4,2,, , ,2,,6,,, ,,, ,2,3,1322,628,1,1,1,1,1,4,4,3,5,6,3,4,3,11,4,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,3,1,2,2,7,0,3,11,35,3780,25.11628,0,0,0,2,0,2,20,1,2,2,0,3,2,5
0,1,87,33,820,0,1,81,30,5039,962,301,28,2,1,0,3,105,1,1,101,1,56,25,7,1948,30,1,5,6,4021,3,1,2,,5,,, ,,, ,2,3,1322,628,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,5,9,14,0,6,18,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,23,817,0,1,81,30,5040,361,301,24,1,1,0,3,105,3,1,301,2,8,3,1,1997,30,1,2,1,, , ,1,, ,,, ,,, ,2,3,1322,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,21,815,0,1,81,30,5042,157,302,76,2,1,0,3,105,1,1,101,2,41,23,12,1963,30,1,2,6,, , ,2,3,6,,, ,,, ,2,3,1322,1062,1,1,3,1,1,2,5,2,1,6,3,4,2,3,1,2,5,1,1,0,2,0,0,0,0,0,1,1,5,0,0,0,0,2,2,4,6,11,3,3,6,0,2580,0,0,0,0,1,0,2,5,1,2,2,0,3,2,2
0,1,87,21,815,0,1,81,30,5042,157,302,76,2,1,0,3,105,2,1,301,1,21,3,8,1983,30,1,4,3,, , ,2,,6,,, ,,, ,2,3,1322,1062,1,1,1,1,2,4,5,3,8,3,4,4,3,10,5,2,4,1,1,0,2,0,0,0,0,0,1,1,5,0,0,0,0,4,1,2,2,7,0,1,12,84,3870,10.71429,0,0,0,4,0,2,19,1,1,2,0,3,1,2
0,1,87,33,820,0,1,81,30,5043,440,302,179,5,1,0,3,105,1,1,101,1,49,13,8,1955,30,1,8,2,6010, ,1,1,,5,,, ,,, ,2,3,1322,711,1,1,1,1,1,4,3,5,8,6,3,4,3,11,5,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,4,7,12,0,1,18,63,80000,295.31192,0,0,0,2,0,2,20,1,2,2,0,3,2,5
0,1,87,33,820,0,1,81,30,5043,440,302,179,5,1,0,3,105,5,1,301,1,16,4,9,1988,7,1,3,3,, , ,1,,6,,, ,,, ,2,3,1322,711,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,0,7,9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5063,109,402,33,1,1,0,2,105,2,1,202,2,19,28,9,1985,30,1,4,1,, , ,2,1,1,,, ,,, ,2,3,1322,881,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,3,1,1,1,6,2,3,10,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5063,109,402,131,3,1,0,2,105,4,1,608,1,2,20,11,2002,30, ,, ,, , , ,, ,,, ,,, ,2,3,1322,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,31,818,0,1,81,30,5071,899,403,6,1,1,0,2,105,6,1,612,1,12,19,9,1992,30,1,2,6,, , ,1,,6,,, ,,, ,2,3,1322,655,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,5,0,7,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,31,818,0,1,81,30,5071,899,403,62,4,1,0,2,105,6,1,612,1,7,23,11,1997,30,1,1,3,, , ,1,, ,,, ,,, ,2,3,1322,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,40,821,0,1,81,30,5072,548,403,81,3,1,0,2,105,4,1,301,1,5,14,12,1999,30,2,1,1,, , ,1,, ,,, ,,, ,2,3,1322,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,23,817,0,1,81,30,5073,472,403,15,1,1,0,2,105,1,1,101,1,39,9,11,1965,30,1,4,3,, , ,2,,3,,, ,,, ,2,3,1322,742,1,1,1,1,1,4,7,2,6,6,3,4,3,11,4,2,7,2,4,1,2,0,0,0,0,0,1,1,2,0,0,0,0,4,2,3,5,10,0,3,12,40,2400,13.95349,0,0,0,2,0,2,20,1,2,2,0,3,2,5
0,1,87,32,819,0,1,81,30,5078,817,501,84,3,1,0,1,105,1,1,101,1,28,22,10,1976,30,1,7,4,3411,3,2,1,,6,,, ,,, ,2,3,1322,561,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,2,2,3,8,0,7,16,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,33,820,0,1,81,30,5081,575,501,63,3,1,0,1,105,3,1,301,1,29,1,1,1976,30,2,0,0,, , ,1,,6,,, ,,, ,2,3,1322,681,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,1,2,2,3,8,0,6,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
